f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,0.31424463,-0.20325863,-0.07883116,0.53530604,-0.6377637,-0.096298404,0.657979,-1.0214223,-0.12300374,0.80036855,-1.2644252,-0.12469159,0.4321228,-0.9617951,0.022072785,0.46483293,-1.3310645,-0.1239005,0.42439634,-1.0480624,-0.1808558,0.41009998,-0.85834587,-0.18460171,0.21542056,-0.97642064,0.014028444,0.23697668,-1.2859995,-0.12378537,0.20283942,-0.9135513,-0.12667078,0.1988645,-0.77771145,-0.08854567,0.0010243607,-0.95287865,-0.025119103,0.036351003,-1.199586,-0.17595097,0.020845968,-0.8429,-0.10925058,0.017175864,-0.7118191,-0.01843056,-0.21822076,-0.90734667,-0.07170999,-0.20038156,-1.1512334,-0.14594027,-0.17578615,-0.90702814,-0.076744914,-0.16035292,-0.7622602,0.0031032008,A
0.0,0.0,0.0,0.31919852,-0.20560843,-0.075930476,0.5358122,-0.63185644,-0.09193345,0.65388054,-1.0119799,-0.117608264,0.79552066,-1.2492739,-0.11762295,0.4383555,-0.95977587,0.027213305,0.46192443,-1.3218471,-0.115575604,0.42277363,-1.0361464,-0.16953608,0.41403985,-0.8539026,-0.17217295,0.2214059,-0.9750146,0.018051151,0.23677988,-1.2806457,-0.11773301,0.20523833,-0.9098904,-0.11795042,0.2070065,-0.7814467,-0.07801981,0.007856643,-0.9509966,-0.022309644,0.036563627,-1.192866,-0.17058578,0.022306731,-0.8420343,-0.10359147,0.023242967,-0.71958923,-0.013069177,-0.20961607,-0.9043653,-0.07013062,-0.19908984,-1.1472087,-0.14170174,-0.17524725,-0.9103236,-0.073673986,-0.15660802,-0.7718131,0.0048831287,A
0.0,0.0,0.0,0.3133763,-0.18826106,-0.08220677,0.54173446,-0.6174762,-0.0951119,0.6579823,-1.0096551,-0.11597006,0.79011816,-1.2721568,-0.11310621,0.43491495,-0.9605721,0.030308379,0.48228607,-1.346082,-0.11583703,0.45176834,-1.0968075,-0.17768404,0.42622805,-0.89028084,-0.18144667,0.2260089,-0.97375584,0.02682553,0.25725535,-1.2932872,-0.11065838,0.22801547,-0.9271472,-0.12200856,0.21482462,-0.769398,-0.08698452,0.013772063,-0.94779336,-0.008344745,0.05408268,-1.1851586,-0.16039115,0.036910083,-0.8302447,-0.10470133,0.024722675,-0.6936712,-0.017747398,-0.20743741,-0.9013822,-0.050466225,-0.18285814,-1.1575997,-0.123755194,-0.16206458,-0.9240114,-0.058309022,-0.15561955,-0.7851838,0.020239163,A
0.0,0.0,0.0,0.31621566,-0.19940436,-0.07478022,0.5342765,-0.62011755,-0.082977615,0.64512706,-1.0032078,-0.100753635,0.77978545,-1.2547328,-0.09765061,0.43931973,-0.95607543,0.05674759,0.48029622,-1.3166567,-0.0780713,0.44238877,-1.0953828,-0.141861,0.41848615,-0.888633,-0.15037455,0.23241115,-0.9712512,0.0515378,0.26174986,-1.2775688,-0.08080539,0.22175348,-0.9321826,-0.10151405,0.21090786,-0.76568174,-0.07233289,0.02379209,-0.94714826,0.0154879885,0.056025304,-1.1683115,-0.13106965,0.035027996,-0.8357611,-0.086375505,0.027902989,-0.69897413,-0.0073598474,-0.19500488,-0.9004897,-0.02671314,-0.16824271,-1.1438133,-0.09787403,-0.15429193,-0.910824,-0.03606595,-0.14927867,-0.77343065,0.03957122,A
0.0,0.0,0.0,0.3150549,-0.19681077,-0.082461946,0.53422475,-0.6155498,-0.09511771,0.6446639,-1.0027034,-0.115548804,0.7825545,-1.2523829,-0.11253188,0.43936273,-0.95651925,0.05209251,0.47432128,-1.3138487,-0.08613666,0.43821925,-1.0738301,-0.14916675,0.41898358,-0.8741114,-0.15679288,0.23342864,-0.9710829,0.050091177,0.25874254,-1.2733054,-0.08513069,0.22323476,-0.92025405,-0.10318122,0.21480702,-0.76549935,-0.07203595,0.026896141,-0.9480469,0.016004387,0.05892443,-1.1695592,-0.1334413,0.03977043,-0.83313006,-0.08491228,0.032455757,-0.70396256,-0.0029283294,-0.18954208,-0.9048432,-0.024987977,-0.16058975,-1.141586,-0.096259065,-0.14703962,-0.9065146,-0.03313931,-0.1452772,-0.7745554,0.04360717,A
0.0,0.0,0.0,0.3107334,-0.18970479,-0.08861331,0.5265053,-0.6050823,-0.10552692,0.6371772,-0.99745184,-0.12928209,0.78015304,-1.244083,-0.1284707,0.44136292,-0.95450884,0.049466465,0.4727886,-1.3165182,-0.094727255,0.43852842,-1.0763547,-0.16068593,0.42274895,-0.87853205,-0.1696622,0.23639043,-0.97041744,0.049089048,0.26192585,-1.272457,-0.09633166,0.22672147,-0.9171967,-0.119187586,0.21758837,-0.7645947,-0.08836165,0.031625874,-0.94864106,0.015935427,0.059043486,-1.1670375,-0.14251702,0.042711336,-0.82588893,-0.095804185,0.03975073,-0.6986313,-0.012095813,-0.18189932,-0.9067085,-0.024526985,-0.15882938,-1.1371758,-0.10295601,-0.14069937,-0.8915859,-0.042265303,-0.13012323,-0.75603795,0.035077363,A
0.0,0.0,0.0,0.3110055,-0.19434406,-0.08609004,0.52538764,-0.6064569,-0.102212474,0.6324144,-0.9983106,-0.12591805,0.77433276,-1.2429249,-0.12472655,0.44175538,-0.9537181,0.052307494,0.46816972,-1.3146877,-0.09173515,0.43278438,-1.0670861,-0.15726401,0.4192218,-0.86508906,-0.16550328,0.23665349,-0.9702433,0.051216282,0.2575204,-1.2742386,-0.09320883,0.22284327,-0.9191557,-0.11549239,0.21716021,-0.76618284,-0.08430459,0.033391654,-0.949027,0.017363312,0.05332408,-1.1676829,-0.13906567,0.038925435,-0.83214813,-0.09401774,0.040138606,-0.7052624,-0.011743898,-0.17759992,-0.908064,-0.023759086,-0.16286953,-1.1430403,-0.10067983,-0.14286529,-0.9038721,-0.04191042,-0.1273791,-0.76652163,0.03400453,A
0.0,0.0,0.0,0.30225635,-0.19531514,-0.08045944,0.5196312,-0.6136402,-0.09475718,0.62568605,-0.9977721,-0.11666215,0.7591762,-1.2486275,-0.11772904,0.43064725,-0.9558252,0.046440378,0.4716911,-1.3141059,-0.092383765,0.44321802,-1.114078,-0.15952335,0.42724848,-0.91693944,-0.17101748,0.23081179,-0.97205454,0.042847227,0.26548508,-1.2774609,-0.09719336,0.22775176,-0.9436252,-0.121756874,0.21482544,-0.77261454,-0.09436842,0.029259244,-0.9527486,0.008673309,0.0623615,-1.1777426,-0.14388089,0.04186038,-0.84771806,-0.10120344,0.03461991,-0.70088,-0.022409396,-0.1840221,-0.91198564,-0.032169547,-0.156477,-1.1389079,-0.11167253,-0.13876133,-0.9025388,-0.0567721,-0.1294328,-0.7675349,0.01525612,A
0.0,0.0,0.0,0.31123862,-0.17913388,-0.08367284,0.5377036,-0.5990117,-0.101277374,0.6396394,-0.99543315,-0.124642886,0.76925653,-1.2468966,-0.12206922,0.45206925,-0.95830643,0.024644582,0.48178077,-1.3255262,-0.124633506,0.44679072,-1.0560658,-0.18659817,0.43517157,-0.8584392,-0.19107231,0.24622709,-0.96896887,0.021715185,0.26645783,-1.2771486,-0.12525134,0.23973498,-0.9124096,-0.13657506,0.23639674,-0.7566761,-0.09906893,0.043006096,-0.9462375,-0.012086322,0.06824019,-1.1738178,-0.16997376,0.05811773,-0.8120467,-0.109522864,0.05593965,-0.6672011,-0.01732018,-0.16758263,-0.90395993,-0.052676607,-0.13819122,-1.1326195,-0.12929694,-0.122282915,-0.8728007,-0.061671115,-0.11963285,-0.7305309,0.020316022,A
0.0,0.0,0.0,0.3096278,-0.19130807,-0.08309087,0.5356913,-0.60705155,-0.10124932,0.63770854,-1.000198,-0.12680891,0.7720677,-1.2517335,-0.12857866,0.4455966,-0.95725316,0.03169836,0.47930798,-1.3244833,-0.11754299,0.44513348,-1.0729865,-0.1842756,0.43230498,-0.8692995,-0.1927454,0.24335311,-0.969558,0.027140012,0.26604804,-1.285644,-0.12064299,0.23444937,-0.9312856,-0.13982901,0.22934824,-0.7604072,-0.107740425,0.042530347,-0.9481313,-0.0085540805,0.06638471,-1.1817181,-0.16738714,0.0536931,-0.83381367,-0.11671209,0.051163103,-0.6799312,-0.030694008,-0.16743934,-0.9068519,-0.05118867,-0.15053481,-1.1515083,-0.13143441,-0.12924777,-0.9072537,-0.07165757,-0.1173414,-0.7569268,0.0050806217,A
0.0,0.0,0.0,0.3073352,-0.19144736,-0.08818176,0.5269605,-0.600776,-0.109011576,0.6268493,-0.9922722,-0.13603422,0.7632589,-1.2392738,-0.13844526,0.4343539,-0.96067864,0.033611063,0.4673119,-1.3096794,-0.11256764,0.4391809,-1.0660934,-0.17841928,0.42807055,-0.8787909,-0.18856671,0.2335209,-0.9718316,0.031802222,0.25909898,-1.2652508,-0.11296879,0.23386064,-0.91103536,-0.13099179,0.22786659,-0.75864094,-0.1003412,0.034064014,-0.9474236,-0.0015517044,0.06343452,-1.1689882,-0.16017781,0.053822633,-0.8213527,-0.108560964,0.04828255,-0.6817697,-0.023592846,-0.1761793,-0.90332294,-0.04228181,-0.15120032,-1.124932,-0.1240373,-0.1290927,-0.8832676,-0.06555573,-0.1218542,-0.74925977,0.009473978,A
0.0,0.0,0.0,0.30729318,-0.19034365,-0.09046102,0.5275096,-0.60165346,-0.11313636,0.63141507,-0.9925103,-0.14206302,0.76239204,-1.2483652,-0.14619367,0.44058853,-0.9599033,0.03051081,0.47190702,-1.3164446,-0.122845665,0.43890467,-1.0640788,-0.19091703,0.42813203,-0.8714763,-0.19992587,0.23842278,-0.9707524,0.02818018,0.2646141,-1.2759131,-0.1240341,0.23221873,-0.9189313,-0.14182515,0.22631752,-0.7607801,-0.10762,0.03612436,-0.9484332,-0.0067668254,0.06530071,-1.1745492,-0.17196058,0.049037006,-0.8207471,-0.11775395,0.044847168,-0.6761254,-0.027801014,-0.1754439,-0.90609324,-0.049327545,-0.14874285,-1.1326876,-0.1334343,-0.13256256,-0.8813638,-0.071921535,-0.1257572,-0.7403038,0.006847769,A
0.0,0.0,0.0,0.30945182,-0.19350877,-0.08824871,0.52792156,-0.6018437,-0.11126126,0.63047224,-0.99016917,-0.14073545,0.76509047,-1.2387857,-0.14535737,0.44054955,-0.96041584,0.02906912,0.47036347,-1.3125604,-0.12362519,0.43872082,-1.052739,-0.19110766,0.4291504,-0.86209136,-0.2004073,0.23810461,-0.97090685,0.025418974,0.2626802,-1.2721838,-0.12603839,0.23259152,-0.9111797,-0.14265892,0.2267641,-0.7548351,-0.10846058,0.036581554,-0.9474873,-0.010320643,0.06428978,-1.170118,-0.17446402,0.050987024,-0.81530064,-0.11914105,0.04721116,-0.67251885,-0.029188955,-0.17441373,-0.9033794,-0.05347855,-0.14973079,-1.1268644,-0.13691474,-0.13045877,-0.8748274,-0.0748796,-0.122625,-0.73418105,0.0038364278,A
0.0,0.0,0.0,0.31448045,-0.18730436,-0.09010423,0.53993064,-0.6053659,-0.11060316,0.64281774,-1.0024437,-0.13672374,0.7781666,-1.2519002,-0.13624075,0.45056972,-0.958973,0.02633873,0.47821105,-1.3260803,-0.12777525,0.44840425,-1.0618713,-0.19189541,0.4415647,-0.8678406,-0.19753994,0.24442597,-0.9693508,0.024800181,0.25924915,-1.2773843,-0.12735514,0.23505676,-0.91323495,-0.14061525,0.236603,-0.7645726,-0.103615224,0.04149069,-0.9461413,-0.009510381,0.057325643,-1.1659182,-0.17309655,0.049514316,-0.8120627,-0.11599809,0.053471845,-0.6805313,-0.02484712,-0.16862287,-0.90559983,-0.05149858,-0.1529858,-1.1347471,-0.1308958,-0.13194908,-0.88754505,-0.06715871,-0.12080525,-0.75376403,0.012282886,A
0.0,0.0,0.0,0.3059076,-0.19522671,-0.08419105,0.52923775,-0.60503775,-0.103566416,0.6346221,-0.9993535,-0.13077523,0.7681691,-1.256947,-0.13585173,0.43865916,-0.96073204,0.037201487,0.46938026,-1.3257366,-0.11024416,0.44434002,-1.1022774,-0.1784101,0.43632686,-0.89999,-0.1886162,0.2361493,-0.97117835,0.032342803,0.2561018,-1.284544,-0.11368537,0.23109183,-0.94051176,-0.13553369,0.23035079,-0.76871985,-0.10592039,0.035644747,-0.94590515,-0.0038721792,0.05063098,-1.1722127,-0.1651253,0.04431614,-0.8299395,-0.118410684,0.046796124,-0.6753435,-0.03474697,-0.17459668,-0.89780915,-0.047090083,-0.16595906,-1.1428828,-0.13374346,-0.13846944,-0.899853,-0.07739703,-0.12045294,-0.7466903,-0.0020534454,A
0.0,0.0,0.0,0.30581164,-0.19203423,-0.08906195,0.5280873,-0.60415244,-0.11078938,0.632129,-0.9999495,-0.138797,0.76386833,-1.2585075,-0.14259343,0.43536255,-0.9623949,0.029616915,0.46873212,-1.3277962,-0.12241235,0.44273695,-1.0814928,-0.19065967,0.43335122,-0.8818797,-0.20036778,0.23309006,-0.97209203,0.026574379,0.2558343,-1.28312,-0.12325291,0.23224933,-0.9263828,-0.14220034,0.22863664,-0.761751,-0.11029754,0.03150775,-0.94684935,-0.0084938565,0.05295379,-1.1768593,-0.1727909,0.04644116,-0.82290286,-0.120171234,0.04616748,-0.6732944,-0.032372493,-0.17990205,-0.89938545,-0.050976485,-0.16425732,-1.1323123,-0.13840833,-0.13715759,-0.88018537,-0.07907302,-0.122206114,-0.7328078,-0.0016920214,A
0.0,0.0,0.0,0.3127185,-0.18785918,-0.09115146,0.5325334,-0.5986122,-0.11079994,0.6348057,-0.99555296,-0.13572161,0.76440024,-1.2515998,-0.13354678,0.43689394,-0.961431,0.035365023,0.46947458,-1.3171324,-0.11420694,0.44391364,-1.0468527,-0.17682175,0.4342819,-0.86614555,-0.1830778,0.23630024,-0.97106624,0.034534115,0.25982597,-1.2747133,-0.11256126,0.23818427,-0.90575683,-0.12644298,0.2329176,-0.77156234,-0.09067095,0.036426753,-0.94500726,0.000786448,0.055983227,-1.1637185,-0.16071936,0.051450226,-0.8085347,-0.1038098,0.051446967,-0.69287807,-0.013663061,-0.17221177,-0.9005571,-0.040469103,-0.15540412,-1.1257441,-0.120283425,-0.12683256,-0.8732772,-0.054999754,-0.11382328,-0.7419584,0.02545754,A
0.0,0.0,0.0,0.3130233,-0.19344912,-0.08490272,0.5342678,-0.61242795,-0.1033108,0.635884,-1.0073968,-0.1284364,0.7623082,-1.2629031,-0.1263192,0.43456343,-0.966984,0.022818826,0.46771303,-1.343394,-0.12637985,0.44370767,-1.0553725,-0.18484782,0.4346288,-0.86988246,-0.18873216,0.22945757,-0.9731779,0.016550783,0.25479034,-1.3017778,-0.13141826,0.23770745,-0.92484444,-0.1419709,0.2310208,-0.7780339,-0.10482878,0.02617236,-0.94537425,-0.020984853,0.04863435,-1.1848128,-0.18263601,0.04956184,-0.8254028,-0.12411951,0.04754558,-0.6950491,-0.03325031,-0.18314788,-0.89912313,-0.065565266,-0.17333238,-1.1527835,-0.14797246,-0.13499606,-0.90544623,-0.08407299,-0.116035305,-0.7568058,-0.0044558304,A
0.0,0.0,0.0,0.31515974,-0.19654374,-0.083747156,0.53384125,-0.619374,-0.100998856,0.6372529,-1.0143797,-0.12570848,0.7653276,-1.2723262,-0.1246715,0.43648052,-0.96414846,0.027667796,0.47317293,-1.3420573,-0.12237398,0.44285533,-1.0715086,-0.18394047,0.42972222,-0.8793047,-0.18960091,0.23166078,-0.9725615,0.021391286,0.26000097,-1.3022398,-0.1284923,0.23421454,-0.93415934,-0.1423655,0.22563945,-0.7793771,-0.106510766,0.027642945,-0.94746727,-0.016376732,0.051320724,-1.1909714,-0.17837234,0.044983067,-0.8347128,-0.121419355,0.04263373,-0.6983939,-0.031319685,-0.18361406,-0.9032066,-0.061253376,-0.16806923,-1.1498094,-0.14363496,-0.13681577,-0.90099025,-0.08072442,-0.11983029,-0.7557644,-0.0021782343,A
0.0,0.0,0.0,0.31812683,-0.19277738,-0.086639695,0.54096544,-0.62204576,-0.10447102,0.64796895,-1.0237764,-0.12814258,0.78611225,-1.2761549,-0.12230383,0.44476402,-0.9623558,0.022786103,0.47985202,-1.3472921,-0.12919241,0.44444552,-1.048137,-0.18456182,0.4330386,-0.8634243,-0.18515977,0.23619966,-0.97152865,0.018488413,0.25885797,-1.3052639,-0.13107663,0.23455165,-0.9220597,-0.13514361,0.22907299,-0.7825141,-0.09292406,0.02934472,-0.9472641,-0.018340968,0.05549631,-1.193482,-0.1818347,0.04894922,-0.8236446,-0.11662154,0.04699476,-0.6968538,-0.020822722,-0.18185063,-0.90580916,-0.062373642,-0.16512091,-1.1530484,-0.14206882,-0.1363248,-0.89943415,-0.07467824,-0.12222598,-0.7599482,0.0066524493,A
0.0,0.0,0.0,0.31656238,-0.19282323,-0.08938813,0.5377941,-0.61792636,-0.109689705,0.6443839,-1.0187521,-0.135803,0.78177553,-1.2700822,-0.13195696,0.44260958,-0.96444964,0.023246909,0.4770242,-1.3446778,-0.13238771,0.44141236,-1.0418979,-0.19046777,0.43022877,-0.85916656,-0.19258796,0.23330589,-0.9722179,0.01899559,0.25457454,-1.302697,-0.13308516,0.23187354,-0.9165828,-0.13874538,0.22940502,-0.78154445,-0.097356535,0.02710168,-0.9449398,-0.018482659,0.05126675,-1.1816802,-0.18459488,0.04676198,-0.8130846,-0.120279655,0.0468111,-0.69133675,-0.024634665,-0.18272287,-0.90115386,-0.06354122,-0.16803725,-1.1435848,-0.14471453,-0.13662076,-0.8913619,-0.07741158,-0.12088792,-0.7528046,0.0043391995,A
0.0,0.0,0.0,0.31543034,-0.196078,-0.0868713,0.532848,-0.6215143,-0.10661963,0.6387669,-1.0217278,-0.13297217,0.7790053,-1.2719867,-0.13061088,0.43801478,-0.9648393,0.025907509,0.47416973,-1.3443844,-0.12852019,0.43889815,-1.0502849,-0.1877578,0.4258777,-0.8638502,-0.19066745,0.2296406,-0.97305447,0.020740768,0.25283903,-1.3037694,-0.12977482,0.2290118,-0.92301995,-0.13726616,0.22445741,-0.78336775,-0.09725741,0.02410591,-0.94518036,-0.017254632,0.048788052,-1.1825129,-0.18146712,0.04391637,-0.8180252,-0.11926482,0.042979095,-0.6931619,-0.025258359,-0.18516278,-0.89998037,-0.06257289,-0.17145967,-1.1473539,-0.14281581,-0.13948312,-0.8978278,-0.07623962,-0.12264215,-0.75705075,0.004839942,A
0.0,0.0,0.0,0.32179207,-0.20135666,-0.08807932,0.5415728,-0.6275173,-0.108420745,0.6479879,-1.0245289,-0.13609663,0.78473234,-1.2761842,-0.13552983,0.44298637,-0.96270317,0.020726928,0.47861665,-1.3398665,-0.13083197,0.44450518,-1.046464,-0.18840776,0.4314783,-0.8630944,-0.19160137,0.23298007,-0.9723571,0.015555429,0.25720617,-1.2993387,-0.13387449,0.23307526,-0.9232114,-0.14180796,0.22652103,-0.7818268,-0.10336646,0.024795229,-0.9458843,-0.022174904,0.057934053,-1.1912528,-0.1826601,0.050410222,-0.8345542,-0.12212642,0.045720797,-0.7054906,-0.030626124,-0.18690126,-0.90136284,-0.06779365,-0.17438927,-1.1528517,-0.14469472,-0.14551146,-0.9269649,-0.08222855,-0.13011457,-0.7959168,-0.005528571,A
0.0,0.0,0.0,0.31854138,-0.20114242,-0.08239274,0.5404199,-0.62357265,-0.10032237,0.6407263,-1.0208808,-0.12722676,0.7769442,-1.2681912,-0.12699492,0.44035593,-0.96819675,0.021938948,0.47076663,-1.3360243,-0.12459201,0.444981,-1.0500798,-0.17837186,0.4403374,-0.86761576,-0.17924617,0.22830063,-0.97348803,0.014135862,0.25396353,-1.2945408,-0.13012117,0.23616256,-0.9235952,-0.13589598,0.23233534,-0.7805323,-0.09705926,0.019978482,-0.9437921,-0.025109762,0.052243095,-1.1876974,-0.18423593,0.0480971,-0.83667713,-0.12785386,0.042464912,-0.7016746,-0.039130352,-0.19132309,-0.894996,-0.07137486,-0.18483962,-1.1689259,-0.14916734,-0.15451156,-0.95949274,-0.08998086,-0.13987702,-0.8225285,-0.015152644,A
0.0,0.0,0.0,0.31717777,-0.20034675,-0.07873182,0.53704196,-0.63118637,-0.095032714,0.6407282,-1.0285187,-0.11924033,0.778446,-1.2720432,-0.1151824,0.44699228,-0.9637119,0.014817805,0.47614333,-1.3355019,-0.13285854,0.44804543,-1.042391,-0.18352018,0.4451254,-0.869227,-0.18328556,0.23366344,-0.97230154,0.005584502,0.258557,-1.2954006,-0.13912034,0.24019739,-0.91379374,-0.13701181,0.23622186,-0.78369886,-0.09394264,0.021675132,-0.9471177,-0.034549497,0.05214425,-1.1998246,-0.19263344,0.048055425,-0.8326309,-0.12349383,0.043355606,-0.7065481,-0.028426046,-0.19564752,-0.9045674,-0.08161179,-0.18287459,-1.1567014,-0.1574128,-0.15399255,-0.92193264,-0.09039761,-0.14278516,-0.79281646,-0.011899635,A
0.0,0.0,0.0,0.31482294,-0.19743277,-0.090013266,0.53558266,-0.6199601,-0.10929988,0.64308935,-1.0161198,-0.13487521,0.7787171,-1.2613862,-0.13028683,0.43863195,-0.9633265,0.025157884,0.47511157,-1.3290278,-0.11822175,0.44906774,-1.0416049,-0.16648917,0.44244605,-0.87932605,-0.16486952,0.22777209,-0.97346437,0.022069996,0.26149395,-1.2952734,-0.11907891,0.24140146,-0.9187578,-0.11931856,0.23229058,-0.8041846,-0.076437026,0.019165285,-0.9477716,-0.013871175,0.058381755,-1.1871789,-0.16970965,0.052141625,-0.8341372,-0.10711865,0.041126337,-0.7289746,-0.015535426,-0.19450714,-0.90594083,-0.05769238,-0.17998771,-1.1544453,-0.12991314,-0.14829293,-0.9374355,-0.06596317,-0.1389651,-0.82229626,0.0107361525,A
0.0,0.0,0.0,0.31275636,-0.1937418,-0.08939419,0.53339815,-0.62014323,-0.1084808,0.64120805,-1.0176599,-0.1337715,0.7757538,-1.2644103,-0.12848029,0.4387002,-0.96274316,0.022451442,0.47495866,-1.3288132,-0.12243708,0.4494236,-1.0411835,-0.17053513,0.4427194,-0.8795323,-0.16849294,0.22983132,-0.973038,0.019354653,0.2620023,-1.2933577,-0.121494554,0.24288437,-0.9167972,-0.11916441,0.23456372,-0.80538386,-0.075112574,0.022208821,-0.9478758,-0.016759327,0.060686644,-1.1901855,-0.17150699,0.054189824,-0.83589816,-0.10574454,0.04350043,-0.7315175,-0.012994222,-0.19062199,-0.90746075,-0.060957823,-0.17412473,-1.149681,-0.13206896,-0.1459553,-0.9351239,-0.0674668,-0.13995172,-0.82728094,0.008874777,A
0.0,0.0,0.0,0.31060064,-0.1695599,-0.08361499,0.55752045,-0.6111085,-0.09878217,0.65614814,-1.0221035,-0.11879255,0.7810715,-1.2797924,-0.11225469,0.44997114,-0.9696623,-0.007273028,0.4807003,-1.3623763,-0.15150936,0.46197692,-1.0807862,-0.19929607,0.45700106,-0.8848446,-0.19543348,0.23161572,-0.9727283,-0.012401947,0.2509032,-1.3038325,-0.15316752,0.2434039,-0.9291587,-0.15227857,0.24099079,-0.7768032,-0.11081955,0.016838955,-0.9402201,-0.046770465,0.049176823,-1.1958908,-0.20831989,0.053476553,-0.83587414,-0.15027508,0.048427477,-0.68730503,-0.061173804,-0.20351036,-0.8891521,-0.08654436,-0.19134828,-1.1845247,-0.17249133,-0.16349393,-0.97051716,-0.11450934,-0.15690441,-0.82885784,-0.039994374,A
0.0,0.0,0.0,0.3215095,-0.21466337,-0.055672772,0.5446405,-0.63576525,-0.061782323,0.6470378,-1.0109997,-0.079017304,0.76742,-1.2563881,-0.076159246,0.4265576,-0.9702961,0.035195954,0.4688039,-1.3235728,-0.08132111,0.45934027,-1.0612084,-0.1276269,0.44881266,-0.8836668,-0.13059333,0.21555935,-0.9763226,0.018117478,0.24494001,-1.2878551,-0.09520927,0.24101949,-0.9291822,-0.10273823,0.22806537,-0.7787324,-0.07346119,0.0014619959,-0.9435465,-0.023807442,0.043087833,-1.1669656,-0.15996034,0.0543283,-0.822839,-0.11209331,0.039400518,-0.6880572,-0.0369731,-0.22085656,-0.8866928,-0.0687498,-0.20339331,-1.1609039,-0.13926978,-0.15800577,-0.9304172,-0.07639218,-0.14843939,-0.7723404,-0.0022008307,A
0.0,0.0,0.0,0.32328582,-0.21487641,-0.049202498,0.5434154,-0.6502953,-0.0523069,0.64764524,-1.0289962,-0.06858993,0.772308,-1.270837,-0.06590566,0.43623543,-0.96505827,0.03577841,0.46943948,-1.3285538,-0.08736166,0.46136037,-1.0941316,-0.13427085,0.45970863,-0.91211957,-0.13543983,0.22289306,-0.97471935,0.015518438,0.2493181,-1.2961498,-0.10262213,0.24046011,-0.9427495,-0.104037784,0.2339932,-0.7897432,-0.06899642,0.0073610735,-0.94377595,-0.030389968,0.043288354,-1.1861167,-0.17032985,0.047265463,-0.83863133,-0.11541377,0.03726552,-0.69792575,-0.034706727,-0.21420148,-0.8866092,-0.07959894,-0.20690642,-1.1683522,-0.15379533,-0.1674064,-0.9389187,-0.091478415,-0.15330416,-0.7848082,-0.017553937,A
0.0,0.0,0.0,0.32487923,-0.19855872,-0.06361547,0.56186366,-0.65276355,-0.06897573,0.66169935,-1.0364398,-0.08188431,0.7846416,-1.271772,-0.06847647,0.43463433,-0.9708725,-0.003375803,0.4770023,-1.3482867,-0.12409486,0.46337292,-1.027452,-0.15008962,0.44520205,-0.86747205,-0.14036644,0.20949882,-0.97757745,-0.021277932,0.24585377,-1.3028378,-0.14085042,0.24512485,-0.89547575,-0.12516361,0.2257412,-0.7829131,-0.08046256,-0.018562011,-0.940569,-0.06454719,0.017584981,-1.1956648,-0.21192746,0.02957675,-0.811813,-0.14215527,0.008835824,-0.70035255,-0.052965127,-0.25435024,-0.88033456,-0.111228704,-0.24905024,-1.1667004,-0.19316125,-0.19753592,-0.92446274,-0.12565236,-0.1887066,-0.78324986,-0.048534974,A
0.0,0.0,0.0,0.3173133,-0.20328465,-0.07730546,0.5446483,-0.6400089,-0.09309036,0.6492782,-1.0319787,-0.115011364,0.7719959,-1.2796124,-0.10988246,0.43985954,-0.96497804,0.005439342,0.480785,-1.322884,-0.12263986,0.45571992,-1.0176922,-0.15665728,0.44406876,-0.86505944,-0.15133741,0.21309488,-0.97701114,-0.006317667,0.25151244,-1.3013226,-0.13326783,0.23665422,-0.90366054,-0.12052025,0.21930669,-0.78823674,-0.07445527,-0.011309038,-0.94530284,-0.046425812,0.024283774,-1.1919127,-0.19675651,0.023128806,-0.82321745,-0.12742378,0.0035616038,-0.7123019,-0.036269993,-0.23765074,-0.8905822,-0.092053376,-0.23109952,-1.162649,-0.17298265,-0.1843925,-0.92293817,-0.105001174,-0.17039093,-0.7836106,-0.026290128,A
